route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 9458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03h 30m,2:30,3.9,263,33
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3494,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03h 45m,3:00,3.3,261,28
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3457,INDRA(A.C. Seater),23:20,03h 55m,3:15,4.8,318,37
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 9370,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,03h 10m,2:40,3.9,401,44
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 6373,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03h 15m,3:00,3.9,261,33
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4495,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,03h 30m,3:25,4.5,261,33
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,04h 45m,23:45,4,675,36
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),19:15,05h 15m,0:30,3.1,500,25
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,03h 20m,23:20,4.4,427,13
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),20:12,04h 28m,0:40,3.4,525,36
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,IRA Travels,A/C Seater / Sleeper (2+1),20:15,04h 35m,0:50,4.1,550,1
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00,04h 45m,1:45,4,650,32
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Zingbus Plus,A/C Sleeper (2+1),23:40,03h 15m,2:55,4.3,604,18
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),21:00,03h 20m,0:20,3.7,427,9
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),21:00,04h 00m,1:00,3.1,525,25
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),21:30,04h 00m,1:30,3.5,500,27
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,BEZAWADA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,03h 15m,1:00,3.4,499,26
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater (2+2),21:45,03h 20m,1:05,4.5,247,26
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Yolo Bus,A/C Sleeper (2+1),22:20,03h 39m,1:59,4,500,9
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRKT Travels,Non A/C Seater / Sleeper (2+1),22:20,03h 55m,2:15,3.9,420,27
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,BEZAWADA TOURS AND TRAVELS,NON A/C Sleeper (2+1),22:25,02h 45m,1:10,3.4,599,20
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:30,03h 25m,1:55,3.7,699,15
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri VInayaka Travels(Siva's),NON A/C Sleeper (2+1),22:30,03h 15m,1:45,3.7,649,25
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri VInayaka Travels(Siva's),Non A/C Seater / Sleeper (2+1),22:30,03h 20m,1:50,3.7,599,16
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,04h 00m,2:30,4,650,27
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:50,03h 55m,2:45,3.1,550,17
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sai Balaji Travels,A/C Sleeper (2+1),22:50,03h 15m,2:05,3.8,749,26
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:00,02h 50m,1:50,3.5,610,21
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRKT Travels,A/C Seater / Sleeper (2+1),23:00,03h 30m,2:30,3.9,500,30
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),23:00,02h 45m,1:45,4.5,551,17
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),23:05,02h 20m,1:25,3.8,470,30
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri VInayaka Travels(Siva's),A/C Seater / Sleeper (2+1),23:15,03h 20m,2:35,3.7,599,23
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:15,02h 35m,1:50,4,749,12
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRKT Travels,Non A/C Seater / Sleeper (2+1),23:20,03h 10m,2:30,3.9,370,31
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:30,03h 50m,3:20,3.5,700,21
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:45,03h 15m,3:00,3.3,330,38
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:50,03h 10m,3:00,3.3,580,43
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:55,03h 05m,3:00,3.3,699,23
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,PRL BUS,A/C Seater / Sleeper (2+1),0:25,03h 35m,4:00,3.9,699,27
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,New Sindhu Travels,Non A/C Seater / Sleeper (2+1),19:45,04h 45m,0:30,2.6,589,27
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Vsaikrishna Travels,Non A/C Seater / Sleeper (2+1),20:30,03h 29m,23:59,2.9,499,30
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Morning Star Travels,A/C Sleeper (2+1),20:45,05h 00m,1:45,2.6,600,16
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Vsaikrishna Travels,NON A/C Sleeper (2+1),20:47,04h 28m,1:15,2.9,750,16
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Morning Star Travels,A/C Sleeper (2+1),21:55,04h 05m,2:00,2.6,600,30
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,LUCKY TRAVELS,Volvo Multi-Axle A/C Sleeper (2+1),23:00,03h 30m,2:30,3,449,30
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),23:30,03h 20m,2:50,2.5,238,38
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:40,02h 50m,2:30,2.8,655,25
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:40,02h 50m,2:30,2.8,555,24
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Morning Star Travels,A/C Sleeper (2+1),23:45,03h 30m,3:15,2.6,600,20
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Morning Star Travels,A/C Sleeper (2+1),0:55,03h 20m,4:15,2.6,600,15
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:45,05h 25m,23:10,4,795,15
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,IRA Travels,A/C Seater / Sleeper (2+1),18:05,03h 50m,21:55,4.1,950,30
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Jayalakshmi Tours and Travels,A/C Seater / Sleeper (2+1),19:30,04h 25m,23:55,3.9,1200,40
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Dhanalakshmi Travels,A/C Sleeper (2+1),19:40,04h 19m,23:59,3.1,2000,30
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),21:40,03h 35m,1:15,3.8,4999,6
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:00,03h 30m,1:30,3.7,799,26
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Yolo Bus,A/C Sleeper (2+1),22:19,03h 39m,1:58,4,2835,36
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,03h 15m,3:00,3.3,800,34
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SVR Tours and Travels,Volvo A/C Sleeper (2+1),23:45,03h 15m,3:00,3.3,800,31
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Keerthana Sai Travels,A/C Sleeper (2+1),23:45,02h 45m,2:30,3.2,820,10
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,03h 05m,3:00,3.3,899,28
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,VENKATA VYSHNAVI TRAVELS,A/C Seater / Sleeper (2+1),20:40,05h 20m,2:00,2.2,2999,50
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,RAJULATALLI TRAVELS,NON A/C Semi Sleeper (2+2),21:30,04h 00m,1:30,4,5000,40
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 90292,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05h 10m,0:40,3.8,353,33
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 36009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05h 10m,0:40,3.8,353,30
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05h 45m,2:00,3,353,34
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 45m,2:45,3.2,353,25
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05h 45m,3:30,4,353,22
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,05h 00m,3:00,4.4,330,23
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 9253,INDRA(A.C. Seater),22:15,06h 00m,4:15,4.5,422,32
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 50805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04h 55m,3:25,3.8,353,13
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 6007,INDRA(A.C. Seater),22:40,06h 00m,4:40,4.4,422,30
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 9489,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 45m,3:45,3.5,353,14
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,04h 30m,3:45,4.6,524,35
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04h 30m,4:15,4.2,524,42
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,06h 45m,2:00,3.8,399,19
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,07h 15m,2:45,4.1,600,26
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,S R Travels,Non A/C Seater / Sleeper (2+1),19:30,07h 00m,2:30,3,500,22
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,07h 15m,3:00,3.1,699,17
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,SLC Road Lines,A/C Sleeper (2+1),20:00,05h 20m,1:20,3.2,800,29
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,S R Travels,A/C Seater / Sleeper (2+1),20:00,06h 00m,2:00,3,600,26
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:00,05h 00m,1:00,4.8,450,11
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Maheswari Travels,NON A/C Sleeper (2+1),20:00,07h 00m,3:00,3.6,550,10
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,06h 55m,3:00,4.2,399,13
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,CGR Travels,Non A/C Seater / Sleeper (2+1),20:10,06h 50m,3:00,4.2,400,11
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,06h 45m,3:00,3.3,399,12
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,CGR Travels,Non A/C Seater / Sleeper (2+1),20:15,08h 00m,4:15,3.9,500,4
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),20:30,05h 00m,1:30,4.1,499,20
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),20:30,05h 00m,1:30,4.1,489,23
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),20:30,06h 00m,2:30,4.3,450,20
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:30,05h 00m,1:30,3.1,600,14
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Indu Travels,Non A/C Seater / Sleeper (2+1),20:35,07h 10m,3:45,4.1,449,20
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Indu Travels,A/C Sleeper (2+1),20:40,07h 05m,3:45,4,749,16
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,07h 20m,4:00,3.3,450,14
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Lakshmi chennakeshava Roadlines,NON A/C Sleeper (2+1),20:40,04h 40m,1:20,3.2,890,25
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,AR & BCVR Travels,A/C Sleeper (2+1),20:40,06h 50m,3:30,4.1,800,6
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,06h 20m,3:00,4.5,400,20
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:45,05h 00m,1:45,4.4,500,18
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Indu Travels,Non A/C Seater / Sleeper (2+1),20:50,07h 10m,4:00,3.9,449,15
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,06h 00m,3:00,3.4,500,31
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:00,05h 15m,2:15,4.3,900,10
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,SLNS Travels,A/C Sleeper (2+1),21:00,05h 30m,2:30,3.7,900,18
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),21:00,05h 00m,2:00,4.7,499,19
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,05h 40m,2:40,4,549,12
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,PRL BUS,Non A/C Seater / Sleeper (2+1),21:00,06h 45m,3:45,4.5,400,17
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 30m,3:00,4.6,500,32
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:40,05h 50m,3:30,3.6,444,12
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35,07h 10m,2:45,2.9,550,30
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,06h 00m,3:30,2,350,30
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,PRL BUS,Non A/C Seater / Sleeper (2+1),21:45,06h 15m,4:00,2.8,500,12
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Abhishek Bus,A/C Sleeper (2+1),23:30,03h 40m,3:10,2.5,899,16
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),20:45,05h 00m,1:45,4.1,2105,1
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Abhishek Bus,A/C Sleeper (2+1),17:25,06h 05m,23:30,2.4,1000,15
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Mukundha Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:30,04h 30m,3:00,2.6,3999,38
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Sleeper (2+1),23:30,06h 00m,5:30,4.3,740,12
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:00,05h 45m,4:45,4.4,800,20
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,IntrCity SmartBus,A/C Sleeper (2+1),23:50,05h 40m,5:30,4.5,976,6
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Seater / Sleeper (2+1),23:00,06h 00m,5:00,4,555,19
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Sleeper (2+1),23:15,07h 00m,6:15,3.9,694,12
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,05h 10m,3:40,4.5,1300,12
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Seater / Sleeper (2+1),23:00,07h 30m,6:30,3.4,550,7
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,IntrCity SmartBus,AC Sleeper (2+1),23:25,05h 50m,5:15,4.4,845,5
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:46,08h 08m,7:54,3.9,1180,10
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:45,05h 30m,1:15,3.9,800,12
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:55,07h 35m,7:30,3.9,1210,8
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Sleeper (2+1),23:20,06h 10m,5:30,4,740,15
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Jabbar Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:59,05h 11m,5:10,3.9,645,3
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Orange Tours and Travels Grand,A/C Sleeper (2+1),23:55,05h 10m,5:05,3.9,1100,2
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),19:15,05h 10m,0:25,4,700,11
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Jabbar Travels,NON AC Seater / Sleeper 2+1,0:10,05h 45m,5:55,3.5,540,3
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:45,04h 40m,2:25,4.3,900,5
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),20:15,06h 15m,2:30,3.5,1000,26
